EmpID,FullName,Department,Gender,Country,Age,Joining_Date,Salary,Performance,Product,Quantity,Price,Sale_Date
10300,Kelly Adams,HR,Female,UK,30,09-08-2021,129345,Good,Mobile,13,1265,14-02-2024
10301,Sonya Miller,Marketing,Male,UK,31,11-05-2021,116520,Excellent,Camera,14,1911,09-11-2023
10302,Rodney Blair,IT,Male,Canada,40,08-11-2023,96217,Average,Headphones,9,1072,06-03-2024
10303,Sarah Cook,HR,Female,UK,27,08-10-2018,127789,Average,Tablet,6,695,06-04-2024
10304,Michelle Fernandez,Sales,Male,Canada,51,16-05-2017,30014,Poor,Laptop,4,1246,06-12-2024
10305,Darryl Bell,IT,Male,India,54,16-02-2025,112665,Good,Mobile,12,1810,24-05-2024
10306,Stephen Long,Marketing,Female,USA,42,31-01-2018,110203,Poor,Laptop,2,1166,15-01-2024
10307,Deanna Aguilar,HR,Female,Canada,51,26-03-2017,35514,Good,Tablet,11,1208,13-04-2024
10308,Nicholas Turner,Finance,Male,India,54,29-10-2021,103630,Excellent,Headphones,10,67,05-04-2024
10309,Mike Carpenter,Marketing,Male,India,54,05-05-2020,91946,Poor,Camera,9,1803,05-06-2024
10310,Christina Taylor,Marketing,Male,USA,25,17-04-2016,85176,Poor,Tablet,4,1285,18-08-2024
10311,Vanessa Kent,Sales,Male,USA,27,14-09-2019,64440,Average,Headphones,13,1678,27-07-2024
10312,Ronald Myers,Sales,Male,USA,51,11-06-2025,117923,Average,Laptop,10,1148,10-06-2024
10313,William Anderson,Finance,Male,Germany,41,03-10-2024,115137,Excellent,Tablet,2,1055,31-07-2025
10314,James Pena,HR,Female,India,28,23-01-2024,41292,Excellent,Laptop,9,1904,12-02-2025
10315,Brianna Miller,Finance,Female,India,54,23-06-2025,128670,Excellent,Mobile,13,757,03-02-2024
10316,Lee Kelly,Sales,Female,Canada,30,05-11-2023,109647,Average,Tablet,3,1562,18-10-2024
10317,Gerald Johnson,Marketing,Male,Germany,59,10-06-2023,49765,Average,Headphones,13,906,25-12-2024
10318,Rachel Gonzalez,Marketing,Male,USA,25,11-10-2017,49307,Good,Headphones,1,1074,01-08-2024
10319,Kenneth Petersen,IT,Female,Canada,27,28-03-2016,41420,Poor,Laptop,8,861,21-01-2024
10320,James Gutierrez,HR,Male,Canada,47,18-09-2024,99631,Poor,Headphones,8,942,18-07-2025
10321,Alejandro King,Marketing,Male,UK,23,25-06-2017,32535,Average,Camera,3,1472,25-09-2023
10322,Victor Smith,HR,Female,Germany,34,01-02-2017,56425,Average,Mobile,15,448,23-07-2024
10323,Chad Lopez,Finance,Male,UK,43,12-08-2024,81226,Good,Mobile,14,945,09-03-2024
10324,Crystal Knapp,Marketing,Female,Germany,33,12-12-2021,124206,Good,Tablet,10,1770,27-10-2023
10325,Austin Stark,Finance,Female,USA,46,13-04-2025,37734,Excellent,Tablet,15,470,09-12-2024
10326,Allison Peterson,Finance,Male,India,32,09-05-2021,147368,Good,Headphones,8,1913,13-03-2025
10327,Ricky Reeves,Marketing,Male,Germany,29,25-03-2019,61677,Good,Mobile,7,654,04-04-2025
10328,Erika Sullivan,Sales,Male,Germany,52,05-11-2016,77089,Excellent,Camera,3,925,30-11-2023
10329,Sarah Webster,IT,Female,Germany,23,29-05-2023,96838,Excellent,Laptop,7,1959,07-03-2024
10330,James Barrett,Marketing,Male,USA,46,26-08-2019,58969,Good,Laptop,4,570,24-01-2024
10331,Alexandra Sullivan,HR,Male,India,27,27-11-2020,137441,Good,Headphones,5,1761,19-03-2024
10332,Amanda White,IT,Female,USA,54,28-05-2017,86893,Poor,Laptop,2,1254,15-02-2024
10333,Erik Williams,HR,Male,India,25,16-07-2019,95946,Poor,Camera,5,654,07-11-2024
10334,Anthony Beck,HR,Male,Canada,60,24-05-2016,82658,Average,Headphones,6,323,09-12-2024
10335,Jorge Frey,Marketing,Female,USA,25,18-04-2019,40220,Poor,Headphones,6,791,21-09-2024
10336,Rodney Lee,Marketing,Male,USA,56,01-01-2021,143989,Average,Tablet,11,1502,26-05-2025
10337,Craig Thompson,HR,Male,Germany,52,31-05-2020,53809,Good,Camera,2,818,25-09-2023
10338,Thomas Camacho,IT,Male,India,21,03-09-2023,88644,Good,Mobile,11,977,17-02-2024
10339,Matthew Park,Sales,Male,UK,45,10-01-2016,50526,Average,Mobile,12,841,20-12-2023
10340,Julia Hurley,Finance,Male,USA,48,20-05-2016,88277,Excellent,Mobile,6,1404,28-01-2024
10341,Sue Higgins,HR,Male,UK,42,13-07-2023,49749,Poor,Mobile,13,860,15-05-2024
10342,Gabriel Smith,Sales,Female,Canada,40,06-07-2023,149242,Excellent,Mobile,15,1615,25-01-2024
10343,Timothy Johnson,Sales,Male,India,48,10-10-2020,62934,Poor,Camera,8,650,09-09-2025
10344,Patrick Ingram,Marketing,Female,Canada,31,02-12-2018,42850,Excellent,Camera,6,1475,09-07-2025
10345,Mitchell Miller,Sales,Female,Canada,55,22-12-2015,92822,Poor,Laptop,12,142,11-11-2023
10346,Aaron Oliver,Finance,Female,India,45,30-07-2019,100229,Good,Tablet,6,166,13-03-2025
10347,Melissa Lee,HR,Female,UK,58,13-11-2017,115145,Good,Mobile,10,290,30-04-2025
10348,Christopher Bauer,Marketing,Male,India,31,18-01-2018,111705,Average,Laptop,15,926,17-06-2024
10349,Joseph Hensley,IT,Female,Germany,35,08-05-2018,35364,Good,Mobile,15,851,17-11-2023
10350,Jeremy Simmons,Marketing,Male,Germany,51,09-02-2020,56884,Average,Tablet,6,1848,13-04-2025
10351,Dawn Reed,Sales,Male,Canada,22,17-07-2017,34860,Average,Camera,9,1237,03-11-2024
10352,Janet Myers,Marketing,Male,Canada,42,04-07-2016,68337,Excellent,Camera,6,1268,09-05-2024
10353,Robert George,Sales,Male,USA,60,23-01-2025,58694,Good,Mobile,2,1285,18-07-2024
10354,Michael Miller,Sales,Female,Germany,47,24-06-2021,119443,Average,Mobile,11,415,31-12-2024
10355,Sheryl Lynn,Finance,Male,Canada,56,13-01-2024,39148,Excellent,Mobile,10,910,08-02-2025
10356,Jasmine Martin,Finance,Female,UK,51,10-07-2024,133787,Good,Camera,2,401,28-06-2024
10357,Harry Lindsey,IT,Female,Canada,55,19-05-2025,127023,Average,Laptop,5,1756,30-03-2024
10358,Lonnie Miller,HR,Male,Canada,38,04-05-2025,70085,Average,Laptop,8,528,16-12-2024
10359,Jon Davis,Sales,Female,India,57,28-09-2023,124580,Poor,Headphones,1,1513,27-01-2024
10360,Katelyn Soto DDS,Finance,Male,Germany,47,19-05-2024,123363,Excellent,Camera,1,1318,25-10-2023
10361,Jennifer Marks,HR,Male,Canada,22,13-05-2016,60024,Average,Tablet,5,112,22-03-2024
10362,Kenneth Mcdonald,HR,Male,USA,28,15-10-2020,136660,Average,Laptop,13,1835,07-08-2024
10363,Shawn Weber,IT,Male,UK,27,15-05-2020,83881,Average,Headphones,14,1959,20-07-2024
10364,Samuel Smith,HR,Female,USA,52,07-04-2020,144502,Good,Tablet,6,173,29-01-2025
10365,Joseph Scott,HR,Male,Germany,39,18-03-2025,74866,Average,Camera,13,1523,26-03-2025
10366,Robert Gonzales,Sales,Female,UK,38,25-10-2016,57597,Good,Camera,2,1551,16-12-2024
10367,Theresa Novak,IT,Male,India,54,24-05-2021,58102,Average,Camera,15,332,07-03-2024
10368,Anna White,Finance,Female,Canada,47,02-04-2022,126510,Good,Tablet,7,604,17-04-2025
10369,Tina Moore,HR,Male,Germany,26,14-07-2021,80740,Excellent,Tablet,7,1332,26-07-2024
10370,Hannah Price,HR,Female,Germany,44,18-03-2023,101484,Average,Tablet,11,1022,20-09-2024
10371,David Powell,Sales,Female,Canada,45,07-01-2022,69846,Excellent,Tablet,7,1418,09-05-2024
10372,Gary Jones,Marketing,Male,USA,30,29-01-2018,148346,Poor,Headphones,15,921,28-05-2024
10373,Nicholas Rollins,Sales,Female,India,54,14-07-2016,98559,Poor,Tablet,8,637,08-02-2025
10374,Tonya Guzman,Finance,Male,India,31,03-12-2022,113506,Good,Mobile,9,1402,19-07-2025
10375,Laura Moore,IT,Male,UK,28,03-02-2018,93697,Poor,Headphones,6,1738,18-09-2025
10376,Juan Davis,Sales,Female,UK,24,30-09-2021,57294,Average,Tablet,14,532,23-02-2024
10377,Todd Schneider,IT,Female,India,35,24-03-2018,72994,Excellent,Camera,5,1959,22-05-2024
10378,Joan Davis,Finance,Male,USA,50,17-12-2021,142948,Good,Headphones,12,1142,19-01-2024
10379,Kimberly Savage,IT,Female,USA,37,06-02-2022,60359,Excellent,Headphones,2,721,01-11-2023
10380,Rebecca Snyder,HR,Male,Canada,25,16-10-2015,57359,Excellent,Mobile,15,1657,04-04-2024
10381,Kurt Mayer,Sales,Female,Canada,32,29-11-2018,40779,Good,Mobile,2,293,18-04-2024
10382,Scott Mathews,Sales,Female,India,38,25-12-2023,105050,Poor,Tablet,5,1965,23-10-2024
10383,Tammy Hahn,Sales,Male,Germany,30,06-09-2025,129165,Excellent,Laptop,10,1348,01-10-2024
10384,Jamie Webster,IT,Male,India,49,19-08-2017,110832,Good,Laptop,7,638,27-07-2024
10385,Patricia Cook,IT,Female,India,29,20-07-2024,100867,Excellent,Mobile,12,1593,23-08-2024
10386,Cindy Strong,HR,Male,Germany,39,16-02-2021,72544,Good,Laptop,3,1210,29-11-2023
10387,Sabrina Anderson,Finance,Male,UK,45,01-11-2020,66477,Poor,Camera,8,1666,14-01-2025
10388,Kayla Miller,Finance,Female,USA,57,30-07-2022,41397,Excellent,Camera,3,265,20-01-2025
10389,Brenda West,Sales,Female,USA,23,16-11-2022,94400,Average,Headphones,11,501,21-11-2023
10390,Joseph Morris,Marketing,Male,USA,35,28-10-2019,35902,Poor,Tablet,10,1314,04-02-2025
10391,Gregory Campbell,Marketing,Female,USA,55,07-07-2021,87063,Good,Headphones,10,412,27-12-2024
10392,Laura Chavez,HR,Male,Canada,28,13-02-2021,91753,Poor,Laptop,8,874,14-07-2024
10393,Gerald Hill,Marketing,Male,USA,47,25-11-2021,33481,Average,Laptop,4,1508,25-08-2024
10394,Tara Williams,Marketing,Male,USA,36,08-04-2023,57765,Good,Tablet,7,1401,16-03-2025
10395,Justin Holt,Finance,Female,Canada,59,20-10-2021,109712,Good,Headphones,4,1537,27-01-2024
10396,Paul Herrera,HR,Female,Canada,36,26-11-2019,46663,Good,Laptop,8,300,01-10-2024
10397,Angelica Sanchez,Marketing,Female,UK,25,06-03-2024,115229,Poor,Tablet,1,1333,28-02-2025
10398,Savannah Greene,Finance,Female,USA,58,30-05-2016,73476,Average,Headphones,1,597,16-03-2025
10399,Christopher Brown,IT,Female,Canada,44,27-06-2025,34122,Poor,Mobile,12,1805,23-08-2025
10400,Tammie Miller,HR,Female,Canada,36,10-11-2016,133348,Good,Laptop,1,615,20-06-2024
10401,Lauren Hawkins,Marketing,Female,India,43,23-02-2025,110078,Average,Laptop,6,869,14-12-2024
10402,Samantha Jimenez,Finance,Female,USA,41,09-01-2016,110191,Good,Camera,13,606,18-09-2024
10403,Charles Brown,IT,Female,USA,26,23-09-2024,50220,Excellent,Mobile,14,1478,14-08-2025
10404,Kaitlyn Hunter,Finance,Male,USA,53,14-04-2022,130875,Poor,Tablet,12,127,27-03-2024
10405,Angela Oliver,Finance,Female,USA,35,03-03-2025,92649,Excellent,Headphones,9,465,11-02-2025
10406,Jose Ramirez,HR,Female,UK,34,06-02-2021,101484,Average,Camera,7,178,21-08-2025
10407,Ryan Nelson,Finance,Female,Canada,58,09-08-2025,55851,Poor,Laptop,4,835,06-08-2025
10408,Heather Mitchell,Finance,Male,UK,39,30-05-2017,73046,Poor,Laptop,15,1985,31-05-2024
10409,Elizabeth Smith,Sales,Female,Germany,33,23-01-2016,145584,Excellent,Camera,15,569,08-06-2024
10410,Noah Clark,Marketing,Male,USA,34,01-09-2025,53572,Excellent,Headphones,4,1130,24-07-2024
10411,Nicole Smith,IT,Male,India,32,27-07-2023,37002,Average,Laptop,13,320,31-12-2023
10412,Samantha Johnson,Sales,Female,Germany,36,31-10-2015,103022,Average,Camera,6,92,22-09-2024
10413,Jennifer Franklin,Finance,Female,Canada,48,03-06-2020,117263,Average,Laptop,8,900,25-09-2024
10414,Amanda Alvarado,HR,Male,India,39,12-10-2015,42373,Good,Headphones,7,67,11-03-2024
10415,Omar Harris,Finance,Male,USA,46,20-09-2017,111012,Excellent,Tablet,8,109,12-07-2024
10416,George Lam,Finance,Female,USA,24,02-02-2024,141082,Good,Tablet,11,1553,24-02-2024
10417,Tanya Rodriguez,HR,Male,Germany,49,28-03-2021,104487,Average,Camera,8,1212,21-10-2024
10418,Heather Hoover,Marketing,Male,Canada,56,22-03-2023,47151,Good,Laptop,4,1730,13-11-2024
10419,Bryan Watts,HR,Female,USA,36,04-10-2024,88129,Excellent,Headphones,5,1395,30-07-2024
10420,Shawn Gonzalez,Sales,Female,Germany,22,28-12-2020,142429,Average,Tablet,4,780,15-05-2025
10421,James Davis,HR,Female,India,21,12-07-2016,70402,Good,Camera,4,1362,07-08-2025
10422,Leah Carlson,Marketing,Male,Germany,57,14-02-2016,130071,Good,Tablet,15,1730,05-07-2025
10423,Kyle Dickerson,HR,Male,India,36,23-05-2023,35895,Poor,Headphones,8,262,23-10-2024
10424,Marcus Miller,HR,Male,India,49,14-08-2023,93021,Poor,Camera,2,621,28-11-2024
10425,Joe Boyd,HR,Male,India,33,28-07-2024,30014,Excellent,Mobile,14,1595,24-03-2024
10426,Kim Russell DDS,Finance,Male,UK,36,05-01-2017,75470,Poor,Camera,12,1753,11-03-2025
10427,Valerie Jensen,Finance,Male,Canada,52,15-09-2016,92332,Good,Headphones,9,284,24-08-2025
10428,Mr. Charles Robertson MD,Marketing,Female,Germany,49,17-01-2019,70914,Poor,Mobile,1,1794,08-04-2024
10429,Laurie Rivas,Sales,Male,Germany,57,08-04-2019,116453,Average,Mobile,5,1239,19-11-2024
10430,Mark Taylor,Sales,Female,Germany,32,18-12-2018,73384,Good,Mobile,5,1864,01-02-2025
10431,Misty Richmond,Finance,Female,Canada,35,14-12-2016,40882,Good,Laptop,5,1810,12-06-2025
10432,Janice Mccormick,IT,Male,UK,49,29-04-2025,111035,Good,Tablet,3,310,20-12-2023
10433,Andrea Williams,HR,Female,Germany,26,28-07-2023,82291,Excellent,Camera,13,396,07-09-2024
10434,Derrick Williams,HR,Female,USA,28,24-10-2020,93190,Good,Tablet,7,1449,04-05-2024
10435,Kathryn Wallace,Finance,Female,UK,42,02-05-2019,45909,Average,Headphones,11,1189,11-03-2024
10436,Randy Lee,HR,Female,UK,40,02-09-2023,59378,Excellent,Mobile,4,1003,12-09-2025
10437,Bruce Wood,IT,Female,India,54,18-08-2020,109376,Average,Laptop,11,1410,20-02-2024
10438,Edward York,Sales,Female,UK,21,07-10-2022,132566,Poor,Laptop,10,1440,09-09-2024
10439,Susan Lucas,IT,Male,USA,30,22-03-2020,90737,Poor,Laptop,12,1329,18-09-2024
10440,Molly Freeman,HR,Female,Germany,55,02-02-2016,134174,Good,Headphones,6,1996,21-01-2025
10441,James Tucker,Sales,Male,UK,25,03-07-2019,81006,Poor,Laptop,15,1525,04-02-2024
10442,Jessica Washington,Finance,Male,Canada,56,05-08-2022,113798,Average,Headphones,4,462,06-03-2025
10443,Michael Brown,Finance,Male,UK,35,07-11-2017,73001,Excellent,Headphones,11,917,13-06-2025
10444,Dr. Donald Peterson PhD,IT,Female,Germany,56,15-09-2025,136719,Good,Camera,8,1893,25-10-2024
10445,Brittany Riley,HR,Female,Germany,56,16-08-2016,115813,Poor,Tablet,1,939,05-11-2024
10446,Tara Miller,Marketing,Male,India,53,16-08-2024,115377,Average,Laptop,9,848,28-07-2025
10447,Nathan Bailey,IT,Male,UK,40,29-12-2015,95485,Poor,Laptop,13,585,13-10-2023
10448,Hunter Johnson,IT,Male,Germany,40,18-01-2021,62535,Excellent,Laptop,15,1713,26-10-2024
10449,Willie Knapp,Marketing,Male,UK,44,21-04-2019,99126,Average,Headphones,5,327,18-06-2024
10450,Ashley Hebert,Marketing,Female,India,40,29-07-2017,85854,Good,Headphones,13,678,29-12-2024
10451,Barbara Mckee,Finance,Female,Canada,48,06-12-2015,106036,Excellent,Tablet,7,1764,06-11-2024
10452,Anthony Sandoval,Finance,Male,Canada,54,06-06-2023,39247,Excellent,Headphones,13,1602,22-05-2025
10453,Danielle Stark,Sales,Male,UK,22,28-04-2016,143612,Poor,Headphones,10,790,28-10-2024
10454,Peter Patton,Sales,Female,UK,47,24-02-2019,107763,Excellent,Camera,10,1866,06-11-2023
10455,Jessica Hardin,Finance,Male,India,45,30-11-2017,136151,Poor,Headphones,4,986,06-08-2025
10456,Patrick Thompson,IT,Male,India,26,11-07-2021,125200,Poor,Tablet,7,944,08-06-2025
10457,Sara Parker,IT,Female,UK,29,09-09-2016,39902,Good,Headphones,2,676,17-07-2024
10458,Aaron York,HR,Female,Canada,26,05-09-2025,43512,Good,Laptop,1,860,02-12-2024
10459,Jonathon Martin,Marketing,Female,India,33,20-11-2015,149855,Average,Laptop,6,535,26-01-2024
10460,Nicole Cross,Marketing,Male,Germany,57,21-12-2017,149198,Good,Camera,5,91,19-12-2024
10461,Jeffrey Rhodes,Finance,Female,Canada,42,20-07-2022,41356,Average,Camera,11,1432,08-05-2025
10462,Laura Black,Finance,Female,India,45,30-01-2019,31768,Good,Mobile,12,248,30-08-2024
10463,David Carlson,HR,Female,UK,59,26-08-2023,48450,Good,Mobile,5,614,09-11-2024
10464,Michael Jones,Marketing,Female,Canada,36,27-04-2017,132867,Average,Headphones,7,460,13-05-2024
10465,Carol Cohen,Sales,Female,Germany,36,19-02-2020,122215,Poor,Headphones,9,261,19-03-2024
10466,Adrian Walker,IT,Female,India,45,07-08-2025,86992,Excellent,Mobile,3,1765,21-04-2024
10467,Scott Frost,HR,Male,India,33,02-08-2016,111473,Average,Camera,5,767,21-10-2023
10468,Terri Harris,Finance,Female,India,21,21-04-2022,111327,Good,Headphones,14,488,14-11-2024
10469,Katherine Gonzalez,Marketing,Male,India,37,28-05-2025,70645,Good,Headphones,1,475,25-08-2024
10470,Maria Wallace,IT,Female,Germany,28,25-10-2023,133207,Poor,Tablet,12,1197,09-01-2025
10471,Jennifer West,IT,Male,India,53,18-03-2017,141652,Good,Camera,6,205,22-03-2025
10472,Christina Navarro,HR,Male,Canada,21,08-03-2018,68687,Good,Laptop,1,1235,05-07-2024
10473,Christine Gomez,IT,Female,Canada,25,08-09-2019,99935,Poor,Tablet,6,1348,05-11-2023
10474,Jorge Powell,Marketing,Male,UK,41,18-10-2017,50698,Good,Tablet,3,1079,23-12-2024
10475,Justin Saunders,IT,Female,Germany,28,09-05-2025,46365,Poor,Headphones,6,134,28-04-2025
10476,Matthew Wise,Marketing,Male,India,37,12-04-2018,104745,Good,Laptop,2,1218,22-01-2024
10477,Valerie Brooks,Marketing,Male,India,59,29-01-2019,127425,Average,Mobile,7,833,11-11-2023
10478,Brandi Mahoney,IT,Male,India,43,28-02-2021,145387,Good,Headphones,13,1254,24-07-2024
10479,Nicole Santos,Finance,Male,Germany,21,30-05-2024,100883,Average,Mobile,1,180,03-02-2025
10480,George Delacruz,HR,Female,Canada,34,19-04-2022,94267,Poor,Headphones,10,1034,28-01-2024
10481,Michael Anderson,IT,Male,Germany,45,17-02-2019,97787,Average,Headphones,2,1764,12-03-2024
10482,Sherri Anderson,Sales,Male,Germany,41,19-05-2019,41655,Poor,Mobile,11,1818,19-06-2025
10483,Mary White,Finance,Female,India,22,13-03-2018,69448,Average,Mobile,13,849,17-12-2024
10484,Rachel Jones,Finance,Male,USA,27,27-10-2016,32298,Good,Mobile,12,1315,09-03-2025
10485,Andrew Smith,HR,Female,USA,29,15-06-2016,139056,Average,Headphones,11,974,30-04-2025
10486,Ashley Hammond,IT,Female,Germany,23,06-11-2016,111582,Poor,Tablet,2,310,13-10-2023
10487,Christopher Williams,HR,Male,India,32,28-09-2020,134804,Average,Tablet,7,355,07-01-2024
10488,April Wyatt,Finance,Male,USA,36,13-12-2015,120571,Average,Mobile,8,1534,12-08-2025
10489,Ryan Jones,Finance,Female,UK,42,02-03-2023,69625,Poor,Laptop,7,695,09-06-2024
10490,Mary Freeman,Marketing,Female,India,56,14-06-2016,91406,Average,Tablet,1,682,30-11-2024
10491,Mario Todd,HR,Female,Germany,60,18-11-2015,101066,Excellent,Tablet,13,1826,15-05-2024
10492,Joshua Hoffman,Finance,Male,USA,47,20-07-2022,147081,Poor,Headphones,9,487,15-06-2024
10493,Crystal Stark,Sales,Male,UK,28,14-10-2020,115829,Excellent,Laptop,1,1563,25-05-2025
10494,Marcus Hull,HR,Female,Canada,28,12-11-2017,138623,Poor,Mobile,5,1332,04-03-2025
10495,Evan Lee,Marketing,Male,Canada,50,07-01-2024,125982,Poor,Mobile,9,1159,28-03-2025
10496,James Cook,IT,Male,Canada,29,29-07-2022,44072,Good,Tablet,3,1922,06-08-2025
10497,Cynthia Bailey,IT,Female,USA,56,21-05-2016,110198,Average,Camera,1,1746,29-04-2024
10498,David Riley,IT,Female,India,28,20-03-2018,86326,Good,Tablet,7,1700,17-01-2024
10499,Aaron Atkinson,Finance,Male,Canada,38,09-02-2025,43354,Average,Camera,15,750,07-08-2024
10500,Timothy Sanchez,Finance,Male,Canada,58,02-02-2025,102865,Poor,Headphones,6,1572,17-10-2024
10501,Ryan Blanchard,HR,Female,Canada,50,29-07-2025,126985,Average,Tablet,12,1342,01-06-2025
10502,John Bright,Sales,Female,USA,25,16-07-2023,40433,Average,Mobile,5,1744,09-04-2025
10503,Kenneth Johnson,IT,Male,Canada,33,02-03-2020,31571,Good,Tablet,6,979,15-02-2024
10504,Jessica Ball,Marketing,Female,India,38,01-03-2025,115920,Good,Mobile,10,1532,10-02-2024
10505,Joshua Brandt,Finance,Male,India,46,18-08-2021,60046,Average,Laptop,1,552,20-02-2024
10506,Jennifer Smith,HR,Female,UK,52,04-08-2025,35233,Good,Mobile,3,822,29-08-2024
10507,Patrick Hansen,HR,Female,USA,48,10-06-2021,132376,Good,Laptop,8,1737,23-01-2024
10508,Paul Clark,Finance,Male,Germany,28,31-12-2021,52475,Average,Tablet,3,963,14-09-2025
10509,Frederick Young,Finance,Female,UK,40,17-09-2019,50303,Average,Headphones,3,1885,30-09-2024
10510,Dennis Perkins,HR,Male,India,50,17-11-2022,82867,Good,Headphones,6,1921,12-03-2024
10511,Lori Cox,Marketing,Male,India,46,24-08-2022,128211,Average,Headphones,12,1507,05-06-2025
10512,Traci Rivas,HR,Male,UK,21,22-02-2021,136445,Good,Headphones,8,595,12-09-2024
10513,Ronald Lopez,IT,Female,India,35,12-12-2021,120853,Excellent,Headphones,11,1507,30-06-2024
10514,Ryan Jones,Finance,Female,India,52,03-03-2019,54965,Excellent,Mobile,15,1095,09-06-2024
10515,Amy Patel,Marketing,Female,UK,49,03-10-2017,41309,Good,Tablet,7,113,17-01-2024
10516,Elizabeth Benjamin,Finance,Female,USA,23,26-08-2019,101070,Poor,Laptop,1,959,04-10-2023
10517,Zachary Robbins,Finance,Male,USA,32,20-04-2017,146990,Poor,Laptop,3,1561,28-08-2024
10518,Brandon Smith,Finance,Male,Canada,39,15-06-2024,55110,Good,Camera,11,1227,25-04-2024
10519,Lori Lam,IT,Male,Germany,49,07-12-2015,114373,Good,Mobile,3,900,13-03-2025
10520,Joseph Stevens,HR,Female,UK,58,16-12-2017,55152,Good,Headphones,10,1147,06-09-2025
10521,Justin Wilson,Sales,Male,Germany,29,14-11-2018,48419,Excellent,Laptop,15,1654,02-05-2024
10522,Stephanie Jones,Finance,Male,India,56,05-02-2016,40079,Average,Tablet,5,252,11-01-2024
10523,Elizabeth Lin,HR,Male,Germany,49,14-11-2015,91483,Average,Laptop,10,259,03-10-2024
10524,Patricia Chavez,IT,Female,USA,44,28-01-2019,90435,Average,Laptop,6,116,14-09-2024
10525,Mark Sheppard,Finance,Male,Germany,54,01-08-2021,90418,Poor,Mobile,2,1841,11-10-2023
10526,Robert Howell,HR,Female,Germany,22,19-08-2022,130349,Average,Camera,8,1077,02-05-2024
10527,David Perez,Sales,Male,Germany,29,21-10-2018,53564,Poor,Tablet,14,1718,15-12-2023
10528,Lisa Riley,HR,Female,India,22,10-04-2017,98541,Average,Laptop,9,82,12-09-2025
10529,Mrs. Christina Keller,Marketing,Male,India,31,26-07-2016,119536,Good,Laptop,2,121,10-01-2024
10530,Martin Klein DDS,Sales,Female,Canada,25,06-04-2021,93543,Excellent,Headphones,7,1177,21-06-2025
10531,Nicholas Hernandez,HR,Female,UK,56,08-10-2023,149802,Excellent,Tablet,14,721,06-10-2024
10532,Stephanie Rivera,HR,Male,Germany,50,25-07-2021,125882,Excellent,Mobile,9,1221,13-05-2024
10533,Ryan Pittman,Sales,Male,Canada,30,25-03-2017,45835,Good,Camera,15,388,03-08-2024
10534,Jennifer Cunningham,Sales,Male,Canada,36,09-04-2018,98682,Good,Mobile,15,1093,06-02-2024
10535,Laurie Miller,Marketing,Female,Germany,27,12-10-2017,73867,Average,Laptop,11,284,22-09-2023
10536,Kristin Hutchinson,HR,Male,Canada,36,13-03-2022,136264,Good,Camera,10,548,03-06-2025
10537,Austin Snyder,Finance,Female,Canada,34,27-02-2016,115161,Poor,Camera,9,660,05-12-2024
10538,Ashley Richards,HR,Female,USA,42,22-05-2016,57319,Good,Camera,10,1034,06-02-2024
10539,Matthew Kelley,HR,Female,UK,40,03-12-2022,89934,Good,Tablet,3,1060,30-06-2024
10540,Andrew Owens,HR,Female,Canada,41,10-12-2018,50846,Excellent,Camera,14,760,03-08-2025
10541,Adam Miller,Finance,Male,India,30,08-12-2020,148057,Excellent,Tablet,2,1493,27-08-2024
10542,Thomas Braun,HR,Male,Germany,31,27-07-2024,144509,Excellent,Mobile,4,522,16-02-2025
10543,Olivia Schwartz,IT,Female,USA,54,22-11-2016,141103,Average,Headphones,3,1477,18-08-2025
10544,Gregory Haynes,Marketing,Male,Germany,30,27-07-2022,97073,Good,Camera,12,1702,21-06-2025
10545,Riley King,Sales,Male,USA,48,21-02-2023,50222,Average,Laptop,13,410,07-01-2025
10546,Patrick Wood,IT,Male,UK,24,02-02-2017,141303,Average,Headphones,8,1500,19-08-2024
10547,Tracey Ross,IT,Female,Canada,36,19-10-2023,121079,Good,Camera,6,1599,06-12-2023
10548,Robert Myers,Sales,Male,USA,32,14-11-2015,143725,Good,Mobile,3,511,11-06-2024
10549,Dr. Marcus Hicks,IT,Male,USA,59,29-09-2018,43313,Good,Mobile,11,167,05-07-2025
10550,Julia Moore,Sales,Male,UK,33,22-11-2018,54968,Poor,Headphones,9,1311,30-11-2024
10551,Shannon Delacruz,Sales,Male,Canada,50,07-09-2025,94834,Excellent,Camera,4,170,23-04-2024
10552,Brianna Castro,Finance,Male,Canada,28,21-10-2016,44031,Poor,Mobile,9,680,08-05-2025
10553,Alexander Rodriguez,Finance,Female,India,24,25-08-2019,42405,Average,Headphones,7,1106,20-08-2025
10554,Carolyn Holder,Finance,Male,Canada,33,20-08-2023,58100,Average,Tablet,6,153,29-06-2024
10555,Billy Warren,HR,Male,UK,34,18-05-2021,47508,Average,Camera,3,1828,22-09-2024
10556,David Jones,HR,Female,Germany,29,27-06-2019,110792,Average,Tablet,13,945,03-08-2024
10557,Tracy Scott,Marketing,Female,Canada,38,19-01-2024,63599,Good,Tablet,7,943,22-10-2024
10558,Frederick Freeman,Finance,Male,UK,26,01-04-2017,36264,Poor,Camera,14,1518,09-09-2024
10559,Vanessa Bass,IT,Male,USA,53,12-06-2016,44627,Excellent,Camera,4,322,09-12-2023
10560,Ryan Taylor,IT,Male,India,42,28-11-2022,92297,Good,Tablet,5,970,17-04-2024
10561,Melanie Logan,Marketing,Male,USA,39,25-09-2023,37431,Excellent,Headphones,1,1356,31-03-2025
